Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Cyprus (CY),03.01.2018 12:00 - 03.01.2018 12:30 (CET),0,0,0,0,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,58
Cyprus (CY),03.01.2018 12:30 - 03.01.2018 13:00 (CET),0,0,0,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,62
Cyprus (CY),03.01.2018 13:00 - 03.01.2018 13:30 (CET),0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,58
Cyprus (CY),03.01.2018 13:30 - 03.01.2018 14:00 (CET),0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,41
Cyprus (CY),03.01.2018 14:00 - 03.01.2018 14:30 (CET),0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,43
Cyprus (CY),03.01.2018 14:30 - 03.01.2018 15:00 (CET),0,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,51
Cyprus (CY),03.01.2018 15:00 - 03.01.2018 15:30 (CET),0,0,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,46
Cyprus (CY),03.01.2018 15:30 - 03.01.2018 16:00 (CET),0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Cyprus (CY),03.01.2018 16:00 - 03.01.2018 16:30 (CET),0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Cyprus (CY),03.01.2018 16:30 - 03.01.2018 17:00 (CET),0,0,0,0,0,663,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Cyprus (CY),03.01.2018 17:00 - 03.01.2018 17:30 (CET),0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,48
Cyprus (CY),03.01.2018 17:30 - 03.01.2018 18:00 (CET),0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,65
Cyprus (CY),03.01.2018 18:00 - 03.01.2018 18:30 (CET),0,0,0,0,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,64
Cyprus (CY),03.01.2018 18:30 - 03.01.2018 19:00 (CET),0,0,0,0,0,634,0,0,0,0,0,0,0,0,0,0,0,0,0,58
Cyprus (CY),03.01.2018 19:00 - 03.01.2018 19:30 (CET),0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,60
Cyprus (CY),03.01.2018 19:30 - 03.01.2018 20:00 (CET),0,0,0,0,0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,52
Cyprus (CY),03.01.2018 20:00 - 03.01.2018 20:30 (CET),0,0,0,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,52
Cyprus (CY),03.01.2018 20:30 - 03.01.2018 21:00 (CET),0,0,0,0,0,566,0,0,0,0,0,0,0,0,0,0,0,0,0,58
Cyprus (CY),03.01.2018 21:00 - 03.01.2018 21:30 (CET),0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,88
Cyprus (CY),03.01.2018 21:30 - 03.01.2018 22:00 (CET),0,0,0,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,72
Cyprus (CY),03.01.2018 22:00 - 03.01.2018 22:30 (CET),0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,82
Cyprus (CY),03.01.2018 22:30 - 03.01.2018 23:00 (CET),0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,72
Cyprus (CY),03.01.2018 23:00 - 03.01.2018 23:30 (CET),0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,44
Cyprus (CY),03.01.2018 23:30 - 04.01.2018 00:00 (CET),0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,55
Cyprus (CY),04.01.2018 00:00 - 04.01.2018 00:30 (CET),0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,33
Cyprus (CY),04.01.2018 00:30 - 04.01.2018 01:00 (CET),0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,73
Cyprus (CY),04.01.2018 01:00 - 04.01.2018 01:30 (CET),0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,65
