Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Switzerland (CH),04.01.2018 11:00 - 04.01.2018 12:00 (CET),0,0,0,0,0,0,0,0,0,798,114,258,0,2812,0,0,4,0,0,3
Switzerland (CH),04.01.2018 12:00 - 04.01.2018 13:00 (CET),0,0,0,0,0,0,0,0,0,718,114,257,0,2809,0,0,5,0,0,3
Switzerland (CH),04.01.2018 13:00 - 04.01.2018 14:00 (CET),0,0,0,0,0,0,0,0,0,717,122,199,0,2807,0,0,5,0,0,3
Switzerland (CH),04.01.2018 14:00 - 04.01.2018 15:00 (CET),0,0,0,0,0,0,0,0,0,708,130,211,0,2798,0,0,3,0,0,3
Switzerland (CH),04.01.2018 15:00 - 04.01.2018 16:00 (CET),0,0,0,0,0,0,0,0,0,807,130,201,0,2793,0,0,1,0,0,3
Switzerland (CH),04.01.2018 16:00 - 04.01.2018 17:00 (CET),0,0,0,0,0,0,0,0,0,800,136,225,0,2794,0,0,0,0,0,3
Switzerland (CH),04.01.2018 17:00 - 04.01.2018 18:00 (CET),0,0,0,0,0,0,0,0,0,928,139,370,0,2795,0,0,0,0,0,3
Switzerland (CH),04.01.2018 18:00 - 04.01.2018 19:00 (CET),0,0,0,0,0,0,0,0,0,953,140,412,0,2795,0,0,0,0,0,3
Switzerland (CH),04.01.2018 19:00 - 04.01.2018 20:00 (CET),0,0,0,0,0,0,0,0,0,943,137,331,0,2795,0,0,0,0,0,4
Switzerland (CH),04.01.2018 20:00 - 04.01.2018 21:00 (CET),0,0,0,0,0,0,0,0,0,381,134,203,0,2797,0,0,0,0,0,3
