Timestep,Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Italy,Latvia,Lithuania,Luxembourg,Macedonia,Montenegro,Netherlands,Norway,Poland,Portugal,Romania,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Ukraine
556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,0,0,0,0,0,0,3.31605376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021284402
559,0.196376677,0,0,0,3.485539497,0,122.1111018,0,0,0,0,0,0,18.30308637,0,0.007133811,0,0,0,0.696846873,0.000784998,0,0,0,0,4.799515771,0.036296218,0,0,0,0,0,189.1491889
560,23.67086507,2.253365652,0,28.86718364,53.28507586,8.691383531,335.8906126,6.86083999,0,0.818874286,0.070941106,1.25418671,1.068495734,248.0695237,9.759883351,97.65348347,6.112091633,9.697098491,0,28.31891213,4.580140367,0,0,38.2327699,0,102.4887867,13.16353387,7.493889313,1.613033815,0,0,0.285328987,1049.647917
561,67.67766028,38.41570703,2.108472905,154.8766097,146.7744627,65.93319448,529.5072206,94.77502412,1.631704252,14.44156422,29.74428272,214.6229627,185.0505885,606.5275099,56.94307882,802.4169176,67.75765505,80.19440067,0.249056393,80.58323291,19.72694856,2.472969438,0.097920943,374.8061947,42.57724708,289.1291602,47.27398703,43.45661591,21.76048937,1178.497229,7.513895432,42.86408918,2156.610532
562,102.3521538,95.18102607,24.65442048,311.8441736,279.2919772,136.5623247,666.4621496,221.6915287,11.11439441,34.10360412,178.2331006,1075.736876,657.7989328,826.9898359,126.7978417,1800.563264,154.6534055,171.3377349,1.961424926,135.7110707,41.92943897,44.78751525,115.6282997,850.5341264,788.0591112,503.0291999,89.52267762,90.64960906,50.91453846,7793.879523,118.9061851,139.6661784,3119.486947
563,116.9276094,144.5391129,66.20534373,429.5952386,385.9882286,184.4721384,728.2175196,340.6149054,23.46776078,48.37277355,351.9033655,2093.156861,1099.16985,981.0816103,193.825328,2628.872961,223.2803551,246.7815192,4.304776638,191.341394,58.44802486,174.1210408,523.8370467,1232.668686,1900.957261,656.8633683,128.6434949,129.0816908,75.18129988,15578.45324,387.3408277,230.2841307,3575.440152
564,111.7559586,178.7404773,117.2072266,453.4257206,430.3100515,213.2418126,705.8819095,415.4173894,34.40200003,55.69134888,404.8308004,2899.452717,1369.432234,941.4715764,233.4908051,3050.993833,244.8800657,274.9709405,6.263808076,193.2794826,64.49190795,339.4551325,837.5218281,1394.288356,2825.914024,647.9995913,152.7910252,149.8535472,88.32039964,21909.63064,543.6985882,287.1971737,3389.486322
565,94.27660333,179.0483232,148.9235831,414.6595403,419.3459072,211.3170384,606.8253945,415.2711657,52.63608749,51.57983047,272.6563228,3390.616049,1423.055262,803.5149291,235.2196346,3070.626793,208.6697006,246.136516,6.49774603,166.740678,61.32703674,442.410473,869.2973637,1316.362801,3405.939178,535.0518302,162.6796124,146.0327144,86.26609302,25886.19482,502.0663748,283.3727133,2710.13395
566,66.79864457,150.2723265,157.1873145,360.9871117,340.0296342,184.9351974,445.3035482,344.2894455,67.10178333,30.9025935,83.28023336,3350.139956,1235.769131,664.0272521,197.7309952,2749.256876,136.2598809,160.0295809,8.369440632,103.8772912,49.26989833,463.722826,678.2817213,1026.598804,3605.358197,365.1242021,139.0847104,111.1131131,72.54906891,26927.03316,306.6704882,214.0319316,1694.489464
567,41.23949785,100.1227127,141.2978808,255.0624479,210.7372272,128.5774913,243.6688845,213.2654606,64.58894932,8.144774799,6.697955219,2808.792143,910.4796359,462.3184295,126.6815862,2118.975693,52.17859308,62.87480209,6.562994031,47.55170562,31.00042401,382.3367434,353.4360941,585.5883313,3443.286149,185.2583021,88.28813636,68.57498948,47.85948743,24667.94858,100.5997629,149.9592941,631.3812762
568,18.089398,45.96292035,100.669708,111.2699529,61.30548439,58.87231993,48.38307852,78.04931766,32.56047434,0.004245831,7.70E-05,1942.115815,465.4147677,200.1952466,46.76664124,1271.045622,2.14817636,4.048084969,5.060698598,15.98096781,12.99128587,215.1516595,66.40565015,152.8769047,2878.472855,41.49627203,33.63534959,23.76157937,20.3529679,19650.42937,7.471850533,84.17110016,38.4721737
569,1.349006865,6.081691418,31.02646056,11.37135413,0.345815998,7.903702701,0,4.209058515,1.324535831,0,0,881.4691088,65.1265264,11.49923585,1.55689656,363.7756507,0,0,1.827758826,0.69395607,1.146947286,43.13561572,0.069381466,1.292660464,1982.64805,0.097922651,1.363451703,0.345417464,2.725337641,12496.76376,0.003496104,19.18642113,4.71E-06
570,0,0,0.063915752,0,0,0,0,0,0,0,0,76.13247804,2.24E-05,0,0,4.049353391,0,0,0.000201483,0,0,0.000945992,0,0,910.6127949,0,0,0,0,4258.213697,0,0.008861496,0
571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.03284619,0,0,0,0,111.9524859,0,0,0
572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259223969,0,0,0
573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,0,0,0,0,0,0,3.335871824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029246932
583,0.163263504,0,0,0,5.007622428,0,111.2103775,0,0,0,0,0,0,21.85570241,0,0.041631832,0,0,0,0.244148209,0.003645278,0,0,0,0,3.501407393,0.147740541,0,0,0,0,0,141.482816
584,17.09727745,2.120372679,0,42.79298981,66.61792482,8.168270889,319.9333857,3.088736155,0,0.621282295,0.191787807,1.087156628,1.104728605,295.1133884,22.24639751,123.7102172,2.478825246,3.54108833,0,12.77556295,6.533968507,0,0,22.06984344,0,119.3539634,26.78634161,9.045221896,1.404740896,0,0,0.39188835,792.1146971
585,53.41761646,26.80339156,5.040201051,173.2345215,179.6068927,48.07056436,523.7824527,51.19744561,5.863869805,9.975431797,25.41311348,255.8575877,162.1423515,744.1884905,117.935562,827.8021376,26.10860582,28.54593347,0.731053878,40.47589639,22.24598186,11.76046149,1.013864674,184.147916,46.39149453,371.2892134,92.97673931,49.00742519,14.00509591,1344.615139,12.79625577,43.843685,1574.839325
586,96.15571501,66.28592286,47.85563207,285.1905346,312.658296,93.2091884,662.923612,136.3296816,46.54965376,22.24804022,135.5286844,1342.798106,609.6292874,1234.002218,241.4259288,1746.545137,54.715256,63.77191964,4.416188395,74.29790365,37.23828309,106.6420426,202.7089413,386.8200566,800.1487997,648.4713311,155.4028865,95.26037383,31.5895979,8735.541919,246.6726249,130.6279929,2192.090305
587,134.6307947,108.1548494,106.0285623,358.3603135,408.4995814,134.094607,730.2685191,219.9530659,99.24990482,32.1059319,291.5382177,2713.727961,1018.799155,1631.037505,333.1979218,2522.456349,74.17409324,99.19725102,7.694617163,99.54714352,50.91358951,245.9243644,704.5681653,551.8517098,1899.886289,842.9508687,196.2404566,131.2730382,48.6579624,17060.32507,798.9192751,200.9188604,2529.325626
588,149.8306182,139.7249717,148.3012637,407.1392308,448.4635325,164.8873479,669.2118413,276.186255,150.9506559,36.34166425,354.9129063,3800.126251,1264.71121,1750.49231,384.0316389,3001.906156,84.40247127,125.6281868,10.0180189,115.2826291,59.18309172,372.0349648,1000.10707,633.1740629,2824.363398,871.0477276,199.1470065,148.3934398,65.19721777,23308.71828,1216.11239,253.3376842,2455.387115
589,138.3858373,152.8229882,167.7794302,402.5048011,416.8527068,181.8793082,624.2138135,276.5794278,178.7892641,32.75808282,250.6460959,4369.323005,1307.185898,1615.864097,375.0474806,3083.454867,84.43466873,125.9463694,12.36058127,115.0000809,59.87732153,396.9365846,969.5795832,592.8293543,3413.633933,764.62052,176.1602947,143.4268164,76.25333933,26904.07576,1158.01926,270.0594085,1967.525496
590,120.211431,139.7086329,144.9519892,352.5632278,324.7260738,169.0719686,464.957082,223.1200525,145.5831184,19.67388411,79.0874635,4281.729605,1127.283341,1271.674286,301.6169196,2747.227758,64.15961673,96.22389297,9.0249125,108.2885516,51.82221383,345.7070677,766.8954614,462.6225722,3611.164793,545.2732409,141.5730669,117.7759174,76.99259238,27507.26697,725.0719645,257.4713941,1254.136057
591,85.24683026,106.8480658,94.89115469,251.2331307,200.3476918,127.0373495,250.362806,145.2419424,89.85290366,4.860436327,6.954783619,3618.868805,770.6993551,826.0276665,185.0522569,2089.1604,26.99683985,43.6773532,6.948180034,81.87527409,36.70740146,263.772136,430.7745579,278.7444381,3363.841356,299.2699893,93.15391681,74.57181062,60.51876704,25132.18894,243.0408174,204.5296494,489.3608417
592,38.40092124,54.49302552,58.38041484,123.8570845,62.67114692,64.60581675,55.23763159,64.66212261,36.14867812,0.002542261,0.000465897,2436.616124,374.9842242,337.6996564,67.68482503,1237.302401,1.256375674,3.152120015,3.665842751,37.86063414,16.6539607,161.4220611,84.13062094,79.08032112,2742.883251,75.05880839,38.57820383,25.60339277,31.09149655,19854.23214,23.76591479,128.2790311,37.09525273
593,3.442241383,6.847469419,17.69569575,14.0664253,0.576612491,8.536745476,0,4.249225258,1.457026527,0,0,1073.728392,58.04366101,22.11428187,2.870489137,379.2001596,0,0,0.915069791,2.039526985,1.481631397,28.73144971,0.142639491,0.761462993,1869.335675,0.248916032,1.799836111,0.509554185,4.826418967,12498.11932,0.061011437,37.35696413,9.07E-05
594,0,0,0.058131656,0,0,0,0,0,0,0,0,99.9648816,0.000835515,0,0,5.778475201,0,0,0.000139561,0,0,0.001146618,0,0,877.1900477,0,0,0,0,4247.616741,0,0.036754752,0
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.93884902,0,0,0,0,131.6781309,0,0,0
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516715728,0,0,0
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,0,0,0,0,0,0,4.341012593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046361421
607,0.110904344,0,0,0,6.762264167,0,139.7104807,0,0,0,0,0,0,30.51678898,7.25E-05,0.053272036,0,0,0,0.894753722,0.00813425,0,0,0,0,5.926134307,0.468457478,0,0,0,0,0,155.2203466
608,11.34927615,5.899648439,0,49.40462753,98.18679197,21.30238051,370.7688736,9.792764654,0,1.559926121,0.276928587,1.273072949,1.441419631,323.9607449,58.83855975,103.8116661,6.225431836,9.107270464,0,31.68355072,8.550297748,0,0,41.75492122,0,167.5381906,51.43172767,29.28858597,3.567627044,0,0.000140425,0.48968098,909.4127312
609,38.78160894,67.62857197,0.871102463,216.2373863,250.326307,135.0719952,571.6541336,119.852854,0.607576025,18.29120911,41.71398374,186.8145261,152.7788566,754.2006596,297.6056272,792.6688583,58.50145626,70.11631408,0.154989146,97.38455957,29.70895237,2.704221086,0.276501183,362.8105199,54.76459707,495.3907057,173.5015076,153.9619901,35.69897899,1361.547312,4.226998943,45.29453264,1921.067263
610,68.26696931,157.3984243,9.299670874,392.9507618,394.9997646,272.1973258,709.3753702,283.9811048,3.812762351,38.77736984,169.6287646,820.452954,525.1352915,1117.178222,568.6102352,1758.203607,123.4435816,146.4096068,0.826643154,144.9307201,49.61701324,26.53130969,119.7709214,844.7726437,884.4355021,834.7336216,297.1739906,283.1700403,76.04912578,8757.471675,113.0625315,143.2584568,2797.902298
611,93.09855074,238.8343185,20.46973265,525.9678592,503.5490765,388.256481,762.6562806,432.5051995,7.014144896,54.39129579,286.6973166,1446.477783,891.7225922,1301.614197,771.3351671,2560.719817,164.0134824,200.4292343,1.355083212,161.2113828,63.84872445,42.2622976,460.8100875,1236.505086,2027.271031,1056.506051,392.8979707,372.5658311,108.6497768,16955.45612,412.5441179,246.7544507,3265.166659
612,106.925943,278.8722267,25.55584108,602.0832652,551.6320829,464.3277492,750.2375913,505.0029915,10.52105683,60.55087663,313.962615,1916.341431,1127.642068,1314.479097,869.2002774,3049.944655,172.7925333,210.4446736,2.09590583,147.3059555,70.31118728,33.53806465,768.6165968,1389.771755,2964.16583,1114.280565,432.362134,397.690979,127.1025131,23237.2759,620.4396602,305.7165502,3243.65979
613,100.0478829,283.0389596,22.1690903,607.595736,510.5364012,474.548161,657.9426132,496.5857219,13.00063715,50.77720831,222.4148521,2054.246351,1137.361409,1168.438854,845.3361491,3115.597085,150.3932218,178.585362,3.256849185,122.9475904,68.14682374,46.33305759,849.9250871,1316.378022,3566.711848,1018.171396,408.2723585,366.4965405,129.2099969,26624.16652,615.4033606,295.860611,2694.326106
614,71.9878484,248.2843047,23.55194192,528.3451417,396.7131012,418.9948251,489.0394225,418.7165479,13.19903852,30.00157676,81.71604283,1861.95977,961.9455743,893.5513007,702.0653583,2817.991122,101.1992043,121.5623857,3.806689314,102.689539,57.70274873,102.5884428,724.7293571,1033.800405,3779.972289,794.7132579,316.1527642,292.1096194,114.6291495,27077.5132,384.9092699,242.8654707,1804.763368
615,42.71618677,180.0370872,24.16121817,376.9806019,227.8495043,304.1729146,277.7132226,274.4104369,13.23402379,8.337498241,8.003559758,1409.609335,642.7215334,587.5613102,466.1224291,2178.767214,39.84991048,51.83310205,2.572553616,65.74607838,39.97946993,165.6492835,432.3475535,622.0188239,3577.984968,474.5189807,194.4894287,182.4602153,84.14823515,24397.86163,113.0600573,179.3136627,752.3956342
