Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Sweden (SE),05.01.2018 12:00 - 05.01.2018 13:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11541,0,8458,1489,0,0,0,0,2039
Sweden (SE),05.01.2018 13:00 - 05.01.2018 14:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11548,0,8458,1469,0,0,0,0,2049
Sweden (SE),05.01.2018 14:00 - 05.01.2018 15:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11552,0,8459,1508,0,0,0,0,2045
Sweden (SE),05.01.2018 15:00 - 05.01.2018 16:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11619,0,8458,1493,0,0,0,0,2021
Sweden (SE),05.01.2018 16:00 - 05.01.2018 17:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11831,0,8457,1480,0,0,0,0,1993
Sweden (SE),05.01.2018 17:00 - 05.01.2018 18:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11911,0,8460,1482,0,0,0,0,1928
Sweden (SE),05.01.2018 18:00 - 05.01.2018 19:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11804,0,8461,1481,0,0,0,0,1948
Sweden (SE),05.01.2018 19:00 - 05.01.2018 20:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11393,0,8460,1500,0,0,0,0,1899
Sweden (SE),05.01.2018 20:00 - 05.01.2018 21:00 (CET),0,0,0,0,0,0,0,0,0,0,0,10233,0,8462,1501,0,0,0,0,1874
Sweden (SE),05.01.2018 21:00 - 05.01.2018 22:00 (CET),0,0,0,0,0,0,0,0,0,0,0,9884,0,8459,1491,0,0,0,0,1846
Sweden (SE),05.01.2018 22:00 - 05.01.2018 23:00 (CET),0,0,0,0,0,0,0,0,0,0,0,8874,0,8463,1471,0,0,0,0,1853
Sweden (SE),05.01.2018 23:00 - 06.01.2018 00:00 (CET),0,0,0,0,0,0,0,0,0,0,0,7861,0,8464,1496,0,0,0,0,1901
Sweden (SE),06.01.2018 00:00 - 06.01.2018 01:00 (CET),0,0,0,0,0,0,0,0,0,0,0,6342,0,8465,1507,0,0,0,0,1869
Sweden (SE),06.01.2018 01:00 - 06.01.2018 02:00 (CET),0,0,0,0,0,0,0,0,0,0,0,5983,0,8467,1494,0,0,0,0,1856
Sweden (SE),06.01.2018 02:00 - 06.01.2018 03:00 (CET),0,0,0,0,0,0,0,0,0,0,0,5848,0,8468,1485,0,0,0,0,1882
Sweden (SE),06.01.2018 03:00 - 06.01.2018 04:00 (CET),0,0,0,0,0,0,0,0,0,0,0,5826,0,8468,1475,0,0,0,0,1933
Sweden (SE),06.01.2018 04:00 - 06.01.2018 05:00 (CET),0,0,0,0,0,0,0,0,0,0,0,5864,0,8465,1479,0,0,0,0,2016
Sweden (SE),06.01.2018 05:00 - 06.01.2018 06:00 (CET),0,0,0,0,0,0,0,0,0,0,0,6115,0,8464,1481,0,0,0,0,2025
Sweden (SE),06.01.2018 06:00 - 06.01.2018 07:00 (CET),0,0,0,0,0,0,0,0,0,0,0,6454,0,8461,1494,0,0,0,0,2154
Sweden (SE),06.01.2018 07:00 - 06.01.2018 08:00 (CET),0,0,0,0,0,0,0,0,0,0,0,7536,0,8461,1471,0,0,0,0,2251
Sweden (SE),06.01.2018 08:00 - 06.01.2018 09:00 (CET),0,0,0,0,0,0,0,0,0,0,0,8856,0,8462,1432,0,0,0,0,2322
Sweden (SE),06.01.2018 09:00 - 06.01.2018 10:00 (CET),0,0,0,0,0,0,0,0,0,0,0,9559,0,8465,1353,0,0,0,0,2411
Sweden (SE),06.01.2018 10:00 - 06.01.2018 11:00 (CET),0,0,0,0,0,0,0,0,0,0,0,10187,0,8474,1367,0,0,0,0,2349
Sweden (SE),06.01.2018 11:00 - 06.01.2018 12:00 (CET),0,0,0,0,0,0,0,0,0,0,0,10293,0,8499,1395,0,0,0,0,2432
Sweden (SE),06.01.2018 12:00 - 06.01.2018 13:00 (CET),0,0,0,0,0,0,0,0,0,0,0,10258,0,8521,1467,0,0,0,0,2599
Sweden (SE),06.01.2018 13:00 - 06.01.2018 14:00 (CET),0,0,0,0,0,0,0,0,0,0,0,10224,0,8539,1471,0,0,0,0,2663
Sweden (SE),06.01.2018 14:00 - 06.01.2018 15:00 (CET),0,0,0,0,0,0,0,0,0,0,0,10235,0,8553,1473,0,0,0,0,2837
Sweden (SE),06.01.2018 15:00 - 06.01.2018 16:00 (CET),0,0,0,0,0,0,0,0,0,0,0,10508,0,8558,1438,0,0,0,0,2982
Sweden (SE),06.01.2018 16:00 - 06.01.2018 17:00 (CET),0,0,0,0,0,0,0,0,0,0,0,10771,0,8538,1442,0,0,0,0,3074
Sweden (SE),06.01.2018 17:00 - 06.01.2018 18:00 (CET),0,0,0,0,0,0,0,0,0,0,0,10757,0,8519,1452,0,0,0,0,3105
Sweden (SE),06.01.2018 18:00 - 06.01.2018 19:00 (CET),0,0,0,0,0,0,0,0,0,0,0,10654,0,8556,1491,0,0,0,0,3232
Sweden (SE),06.01.2018 19:00 - 06.01.2018 20:00 (CET),0,0,0,0,0,0,0,0,0,0,0,10150,0,8575,1491,0,0,0,0,3251
Sweden (SE),06.01.2018 20:00 - 06.01.2018 21:00 (CET),0,0,0,0,0,0,0,0,0,0,0,9341,0,8580,1504,0,0,0,0,3440
Sweden (SE),06.01.2018 21:00 - 06.01.2018 22:00 (CET),0,0,0,0,0,0,0,0,0,0,0,8845,0,8594,1481,0,0,0,0,3500
