Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
BZN|GB,21.11.2018 19:30 - 21.11.2018 20:00 (CET),2372,0,0,22158,7381,0,0,0,0,1176,791,0,0,6074,43,0,0,0,1765,5158
BZN|GB,21.11.2018 20:00 - 21.11.2018 20:30 (CET),2371,0,0,22123,7450,0,0,0,0,1007,725,0,0,6081,33,0,0,0,1790,4861
BZN|GB,21.11.2018 20:30 - 21.11.2018 21:00 (CET),2372,0,0,22245,7524,0,0,0,0,762,779,0,0,6078,32,0,0,0,1760,4667
BZN|GB,21.11.2018 21:00 - 21.11.2018 21:30 (CET),2373,0,0,21937,7377,0,0,0,0,457,549,0,0,6089,28,0,0,0,1719,4684
BZN|GB,21.11.2018 21:30 - 21.11.2018 22:00 (CET),2367,0,0,21548,6973,0,0,0,0,235,482,0,0,6078,28,0,0,0,1716,4439
BZN|GB,21.11.2018 22:00 - 21.11.2018 22:30 (CET),2348,0,0,20324,6991,0,0,0,0,727,376,0,0,6073,28,0,0,0,1673,3798
BZN|GB,21.11.2018 22:30 - 21.11.2018 23:00 (CET),2369,0,0,18853,6542,0,0,0,0,181,331,0,0,6083,28,0,0,0,38,1314
BZN|GB,21.11.2018 23:00 - 21.11.2018 23:30 (CET),2372,0,0,18160,5255,0,0,0,0,603,285,0,0,6075,28,0,0,0,1500,3687
BZN|GB,21.11.2018 23:30 - 22.11.2018 00:00 (CET),2367,0,0,17889,3969,0,0,0,0,303,315,0,0,6082,28,0,0,0,1431,3533
BZN|GB,22.11.2018 00:00 - 22.11.2018 00:30 (CET),2373,0,0,16933,3206,0,0,0,0,157,274,0,0,6081,28,0,0,0,1290,3364
BZN|GB,22.11.2018 00:30 - 22.11.2018 01:00 (CET),2379,0,0,16579,3184,0,0,0,0,100,278,0,0,6077,28,0,0,0,1190,3027
BZN|GB,22.11.2018 01:00 - 22.11.2018 01:30 (CET),2388,0,0,16284,3062,0,0,0,0,0,345,0,0,6075,28,0,0,0,1332,2648
BZN|GB,22.11.2018 01:30 - 22.11.2018 02:00 (CET),2363,0,0,16363,3337,0,0,0,0,0,270,0,0,6074,28,0,0,0,1327,2519
BZN|GB,22.11.2018 02:00 - 22.11.2018 02:30 (CET),2379,0,0,16014,3168,0,0,0,0,0,271,0,0,6077,28,0,0,0,1395,2449
BZN|GB,22.11.2018 02:30 - 22.11.2018 03:00 (CET),2380,0,0,15461,2581,0,0,0,0,0,271,0,0,6067,28,0,0,0,1362,2380
BZN|GB,22.11.2018 03:00 - 22.11.2018 03:30 (CET),2344,0,0,14755,2520,0,0,0,0,0,269,0,0,6080,28,0,0,0,1256,2262
BZN|GB,22.11.2018 03:30 - 22.11.2018 04:00 (CET),2372,0,0,14384,2541,0,0,0,0,0,269,0,0,6079,28,0,0,0,1212,2200
BZN|GB,22.11.2018 04:00 - 22.11.2018 04:30 (CET),2374,0,0,14149,2457,0,0,0,0,0,269,0,0,6076,28,0,0,0,1203,2290
BZN|GB,22.11.2018 04:30 - 22.11.2018 05:00 (CET),2393,0,0,13744,2384,0,0,0,0,0,270,0,0,6076,28,0,0,0,1207,2188
BZN|GB,22.11.2018 05:00 - 22.11.2018 05:30 (CET),2377,0,0,14333,2714,0,0,0,0,0,271,0,0,6080,28,0,0,0,1174,2204
BZN|GB,22.11.2018 05:30 - 22.11.2018 06:00 (CET),2391,0,0,15061,2792,0,0,0,0,0,289,0,0,6073,28,0,0,0,1162,2234
BZN|GB,22.11.2018 06:00 - 22.11.2018 06:30 (CET),2376,0,0,14985,3190,0,0,0,0,0,320,0,0,6083,28,0,0,0,1276,2200
BZN|GB,22.11.2018 06:30 - 22.11.2018 07:00 (CET),2377,0,0,15184,4052,0,0,0,0,0,355,0,0,6078,28,0,0,0,1271,2422
BZN|GB,22.11.2018 07:00 - 22.11.2018 07:30 (CET),2340,0,0,16679,5080,0,0,0,0,0,451,0,0,6080,28,0,0,0,1406,2456
BZN|GB,22.11.2018 07:30 - 22.11.2018 08:00 (CET),2327,0,0,18517,6137,0,0,0,0,0,435,0,0,6086,28,0,0,0,1507,2273
BZN|GB,22.11.2018 08:00 - 22.11.2018 08:30 (CET),2315,0,0,20780,7195,0,0,0,0,187,583,0,0,6086,28,0,0,0,1495,2181
BZN|GB,22.11.2018 08:30 - 22.11.2018 09:00 (CET),2377,0,0,22175,8183,0,0,0,0,223,693,0,0,6074,28,0,9,0,1474,2135
BZN|GB,22.11.2018 09:00 - 22.11.2018 09:30 (CET),2388,0,0,22552,8403,0,0,0,0,448,761,0,0,6076,28,0,176,0,1402,2139
BZN|GB,22.11.2018 09:30 - 22.11.2018 10:00 (CET),2378,0,0,22751,8596,0,0,0,0,589,767,0,0,6076,28,0,545,0,1321,1967
BZN|GB,22.11.2018 10:00 - 22.11.2018 10:30 (CET),2355,0,0,23295,8641,0,0,0,0,365,765,0,0,6066,30,0,997,0,1281,1956
BZN|GB,22.11.2018 10:30 - 22.11.2018 11:00 (CET),2352,0,0,23168,8672,0,0,0,0,529,707,0,0,6075,31,0,1390,0,1242,1933
BZN|GB,22.11.2018 11:00 - 22.11.2018 11:30 (CET),2322,0,0,23008,8876,0,0,0,0,152,642,0,0,6080,30,0,1680,0,1252,1834
BZN|GB,22.11.2018 11:30 - 22.11.2018 12:00 (CET),2322,0,0,22775,8907,0,0,0,0,149,632,0,0,6070,30,0,1840,0,1240,1773
BZN|GB,22.11.2018 12:00 - 22.11.2018 12:30 (CET),2335,0,0,22882,8754,0,0,0,0,151,607,0,0,6079,30,0,1790,0,1283,1734
BZN|GB,22.11.2018 12:30 - 22.11.2018 13:00 (CET),2338,0,0,22923,8502,0,0,0,0,430,692,0,0,6063,31,0,1820,0,1171,1682
BZN|GB,22.11.2018 13:00 - 22.11.2018 13:30 (CET),2336,0,0,22917,8910,0,0,0,0,163,657,0,0,6080,32,0,1660,0,1093,1659
BZN|GB,22.11.2018 13:30 - 22.11.2018 14:00 (CET),2338,0,0,23284,8732,0,0,0,0,218,623,0,0,6074,30,0,1530,0,1085,1596
BZN|GB,22.11.2018 14:00 - 22.11.2018 14:30 (CET),2371,0,0,23108,8806,0,0,0,0,150,624,0,0,6073,30,0,1340,0,1065,1655
BZN|GB,22.11.2018 14:30 - 22.11.2018 15:00 (CET),2344,0,0,23161,8662,0,0,0,0,149,662,0,0,6072,30,0,1090,0,1003,1674
BZN|GB,22.11.2018 15:00 - 22.11.2018 15:30 (CET),2317,0,0,23114,8967,0,0,0,0,172,672,0,0,6078,32,0,804,0,1000,1682
BZN|GB,22.11.2018 15:30 - 22.11.2018 16:00 (CET),2308,0,0,23371,8954,0,0,0,0,156,681,0,0,6070,32,0,478,0,988,1656
BZN|GB,22.11.2018 16:00 - 22.11.2018 16:30 (CET),2316,0,0,23058,8817,0,0,0,0,152,731,0,0,6080,30,0,226,0,1013,1724
BZN|GB,22.11.2018 16:30 - 22.11.2018 17:00 (CET),2308,0,0,22540,8394,0,0,0,0,1132,610,0,0,6083,31,0,51,0,1057,1772
BZN|GB,22.11.2018 17:00 - 22.11.2018 17:30 (CET),2317,0,0,23138,8644,0,0,0,0,1485,661,0,0,6074,32,0,1,0,1030,1816
BZN|GB,22.11.2018 17:30 - 22.11.2018 18:00 (CET),2316,0,0,23607,8577,0,0,0,0,1787,567,0,0,6077,34,0,0,0,1090,1850
BZN|GB,22.11.2018 18:00 - 22.11.2018 18:30 (CET),2308,0,0,23949,8501,0,0,0,0,1443,708,0,0,6074,33,0,0,0,1031,1804
BZN|GB,22.11.2018 18:30 - 22.11.2018 19:00 (CET),2338,0,0,23378,8326,0,0,0,0,1659,771,0,0,6068,42,0,0,0,1092,1829
BZN|GB,22.11.2018 19:00 - 22.11.2018 19:30 (CET),2331,0,0,23166,8283,0,0,0,0,1693,735,0,0,6076,32,0,0,0,1012,1900
BZN|GB,22.11.2018 19:30 - 22.11.2018 20:00 (CET),2334,0,0,22983,8317,0,0,0,0,1543,745,0,0,5984,39,0,0,0,1054,1914
BZN|GB,22.11.2018 20:00 - 22.11.2018 20:30 (CET),2334,0,0,23397,8477,0,0,0,0,858,772,0,0,5930,33,0,0,0,1162,1929
BZN|GB,22.11.2018 20:30 - 22.11.2018 21:00 (CET),2338,0,0,22815,8600,0,0,0,0,1007,749,0,0,5931,33,0,0,0,1145,1919
BZN|GB,22.11.2018 21:00 - 22.11.2018 21:30 (CET),2344,0,0,22505,8434,0,0,0,0,600,675,0,0,5982,30,0,0,0,1119,1942
BZN|GB,22.11.2018 21:30 - 22.11.2018 22:00 (CET),2354,0,0,21227,8264,0,0,0,0,198,593,0,0,6027,28,0,0,0,1141,1945
BZN|GB,22.11.2018 22:00 - 22.11.2018 22:30 (CET),2368,0,0,19922,8317,0,0,0,0,253,542,0,0,6076,28,0,0,0,1179,1901
BZN|GB,22.11.2018 22:30 - 22.11.2018 23:00 (CET),2311,0,0,18163,7775,0,0,0,0,218,515,0,0,6091,28,0,0,0,1134,1902
BZN|GB,22.11.2018 23:00 - 22.11.2018 23:30 (CET),2303,0,0,17513,7132,0,0,0,0,72,348,0,0,6104,28,0,0,0,1156,1829
BZN|GB,22.11.2018 23:30 - 23.11.2018 00:00 (CET),2292,0,0,16301,6306,0,0,0,0,209,382,0,0,6125,28,0,0,0,1146,1819
BZN|GB,23.11.2018 00:00 - 23.11.2018 00:30 (CET),2295,0,0,16281,5291,0,0,0,0,133,382,0,0,6125,28,0,0,0,1178,1803
BZN|GB,23.11.2018 00:30 - 23.11.2018 01:00 (CET),2306,0,0,15869,5415,0,0,0,0,0,371,0,0,6125,28,0,0,0,1123,1709
BZN|GB,23.11.2018 01:00 - 23.11.2018 01:30 (CET),2353,0,0,14928,4758,0,0,0,0,0,352,0,0,6123,28,0,0,0,1158,1691
BZN|GB,23.11.2018 01:30 - 23.11.2018 02:00 (CET),2354,0,0,14673,4729,0,0,0,0,0,340,0,0,6131,28,0,0,0,1140,1690
BZN|GB,23.11.2018 02:00 - 23.11.2018 02:30 (CET),2348,0,0,15367,4379,0,0,0,0,0,340,0,0,6126,28,0,0,0,1057,1640
BZN|GB,23.11.2018 02:30 - 23.11.2018 03:00 (CET),2353,0,0,14819,4158,0,0,0,0,0,335,0,0,6132,28,0,0,0,1011,1689
BZN|GB,23.11.2018 03:00 - 23.11.2018 03:30 (CET),2341,0,0,14660,3663,0,0,0,0,0,322,0,0,6119,28,0,0,0,963,1638
BZN|GB,23.11.2018 03:30 - 23.11.2018 04:00 (CET),2353,0,0,14144,3567,0,0,0,0,0,318,0,0,6119,28,0,0,0,35,826
BZN|GB,23.11.2018 04:00 - 23.11.2018 04:30 (CET),2348,0,0,14326,3542,0,0,0,0,0,318,0,0,6126,28,0,0,0,918,1689
BZN|GB,23.11.2018 04:30 - 23.11.2018 05:00 (CET),2346,0,0,14333,3244,0,0,0,0,0,317,0,0,6121,28,0,0,0,834,1697
BZN|GB,23.11.2018 05:00 - 23.11.2018 05:30 (CET),2347,0,0,15012,3361,0,0,0,0,0,335,0,0,6128,28,0,0,0,852,1716
BZN|GB,23.11.2018 05:30 - 23.11.2018 06:00 (CET),2356,0,0,14809,3728,0,0,0,0,0,334,0,0,6117,28,0,0,0,851,1761
BZN|GB,23.11.2018 06:00 - 23.11.2018 06:30 (CET),2344,0,0,15292,4628,0,0,0,0,0,360,0,0,6126,28,0,0,0,823,1714
BZN|GB,23.11.2018 06:30 - 23.11.2018 07:00 (CET),2354,0,0,16112,4942,0,0,0,0,0,387,0,0,6130,28,0,0,0,877,1863
BZN|GB,23.11.2018 07:00 - 23.11.2018 07:30 (CET),2344,0,0,17220,5223,0,0,0,0,0,392,0,0,6133,28,0,0,0,902,1972
BZN|GB,23.11.2018 07:30 - 23.11.2018 08:00 (CET),2334,0,0,19466,5336,0,0,0,0,0,397,0,0,6134,28,0,0,0,801,1954
BZN|GB,23.11.2018 08:00 - 23.11.2018 08:30 (CET),2355,0,0,21332,6106,0,0,0,0,158,464,0,0,6119,28,0,0,0,803,1957
BZN|GB,23.11.2018 08:30 - 23.11.2018 09:00 (CET),2330,0,0,22877,6974,0,0,0,0,151,471,0,0,6134,28,0,0,0,867,2042
BZN|GB,23.11.2018 09:00 - 23.11.2018 09:30 (CET),2353,0,0,23329,7698,0,0,0,0,328,531,0,0,6127,29,0,25,0,984,1980
BZN|GB,23.11.2018 09:30 - 23.11.2018 10:00 (CET),2350,0,0,23494,8005,0,0,0,0,164,561,0,0,6128,30,0,117,0,942,1916
BZN|GB,23.11.2018 10:00 - 23.11.2018 10:30 (CET),2353,0,0,23638,8207,0,0,0,0,247,563,0,0,6126,30,0,241,0,992,1872
BZN|GB,23.11.2018 10:30 - 23.11.2018 11:00 (CET),2347,0,0,23957,8287,0,0,0,0,258,635,0,0,6129,30,0,385,0,1063,1826
BZN|GB,23.11.2018 11:00 - 23.11.2018 11:30 (CET),2356,0,0,23978,7870,0,0,0,0,312,573,0,0,6125,31,0,501,0,1097,1822
BZN|GB,23.11.2018 11:30 - 23.11.2018 12:00 (CET),2354,0,0,23995,7943,0,0,0,0,153,592,0,0,6118,30,0,650,0,1006,1742
BZN|GB,23.11.2018 12:00 - 23.11.2018 12:30 (CET),2355,0,0,23944,7735,0,0,0,0,155,593,0,0,6122,30,0,793,0,989,1765
BZN|GB,23.11.2018 12:30 - 23.11.2018 13:00 (CET),2355,0,0,23800,7676,0,0,0,0,183,571,0,0,6132,30,0,829,0,979,1715
BZN|GB,23.11.2018 13:00 - 23.11.2018 13:30 (CET),2355,0,0,23792,7827,0,0,0,0,190,538,0,0,6122,30,0,906,0,941,1694
BZN|GB,23.11.2018 13:30 - 23.11.2018 14:00 (CET),2357,0,0,23725,7858,0,0,0,0,184,512,0,0,6122,30,0,936,0,940,1698
BZN|GB,23.11.2018 14:00 - 23.11.2018 14:30 (CET),2355,0,0,23445,7610,0,0,0,0,372,543,0,0,6122,30,0,815,0,997,1641
BZN|GB,23.11.2018 14:30 - 23.11.2018 15:00 (CET),2354,0,0,23706,7623,0,0,0,0,221,513,0,0,6125,31,0,614,0,953,1596
BZN|GB,23.11.2018 15:00 - 23.11.2018 15:30 (CET),2354,0,0,23579,7478,0,0,0,0,268,541,0,0,6124,30,0,397,0,927,1561
BZN|GB,23.11.2018 15:30 - 23.11.2018 16:00 (CET),2353,0,0,23942,7336,0,0,0,0,191,545,0,0,6130,30,0,249,0,1003,1527
BZN|GB,23.11.2018 16:00 - 23.11.2018 16:30 (CET),2355,0,0,23512,7407,0,0,0,0,290,655,0,0,6123,31,0,102,0,1036,1654
BZN|GB,23.11.2018 16:30 - 23.11.2018 17:00 (CET),2353,0,0,23537,7557,0,0,0,0,704,660,0,0,6125,30,0,14,0,1154,1737
BZN|GB,23.11.2018 17:00 - 23.11.2018 17:30 (CET),2356,0,0,23119,7778,0,0,0,0,449,786,0,0,6131,30,0,1,0,1274,1820
BZN|GB,23.11.2018 17:30 - 23.11.2018 18:00 (CET),2348,0,0,22869,7693,0,0,0,0,892,813,0,0,6129,30,0,1,0,1424,1905
BZN|GB,23.11.2018 18:00 - 23.11.2018 18:30 (CET),2337,0,0,23532,7182,0,0,0,0,1197,856,0,0,6130,32,0,1,0,1519,1978
BZN|GB,23.11.2018 18:30 - 23.11.2018 19:00 (CET),2367,0,0,23449,7011,0,0,0,0,1166,756,0,0,6130,33,0,1,0,1585,1973
BZN|GB,23.11.2018 19:00 - 23.11.2018 19:30 (CET),2390,0,0,23608,7332,0,0,0,0,919,747,0,0,6026,32,0,1,0,1638,2025
BZN|GB,23.11.2018 19:30 - 23.11.2018 20:00 (CET),2413,0,0,23430,7470,0,0,0,0,663,730,0,0,5995,33,0,0,0,1745,1981
BZN|GB,23.11.2018 20:00 - 23.11.2018 20:30 (CET),2439,0,0,23060,7659,0,0,0,0,200,651,0,0,5946,33,0,0,0,1768,1899
BZN|GB,23.11.2018 20:30 - 23.11.2018 21:00 (CET),2459,0,0,22147,7895,0,0,0,0,143,633,0,0,5817,30,0,0,0,1670,1877
BZN|GB,23.11.2018 21:00 - 23.11.2018 21:30 (CET),2519,0,0,20485,7612,0,0,0,0,436,498,0,0,5816,28,0,0,0,1705,1952
BZN|GB,23.11.2018 21:30 - 23.11.2018 22:00 (CET),2573,0,0,19044,7409,0,0,0,0,331,474,0,0,5816,28,0,0,0,1624,2057
BZN|GB,23.11.2018 22:00 - 23.11.2018 22:30 (CET),2650,0,0,18353,6671,0,0,0,0,459,422,0,0,5813,28,0,0,0,1507,1989
BZN|GB,23.11.2018 22:30 - 23.11.2018 23:00 (CET),2685,0,0,17440,6079,0,0,0,0,184,400,0,0,5822,28,0,0,0,1461,2000
BZN|GB,23.11.2018 23:00 - 23.11.2018 23:30 (CET),2742,0,0,16184,5302,0,0,0,0,180,378,0,0,5818,28,0,0,0,1485,1950
BZN|GB,23.11.2018 23:30 - 24.11.2018 00:00 (CET),2727,0,0,15681,4282,0,0,0,0,288,380,0,0,5814,28,0,0,0,1524,1872
BZN|GB,24.11.2018 00:00 - 24.11.2018 00:30 (CET),2692,0,0,15025,2254,0,0,0,0,188,378,0,0,5810,28,0,0,0,1453,1783
BZN|GB,24.11.2018 00:30 - 24.11.2018 01:00 (CET),2752,0,0,13173,1775,0,0,0,0,158,361,0,0,5821,28,0,0,0,1370,1828
BZN|GB,24.11.2018 01:00 - 24.11.2018 01:30 (CET),2758,0,0,12926,1456,0,0,0,0,11,320,0,0,5828,28,0,0,0,1325,1777
BZN|GB,24.11.2018 01:30 - 24.11.2018 02:00 (CET),2790,0,0,13144,1376,0,0,0,0,62,312,0,0,5820,28,0,0,0,1416,1787
BZN|GB,24.11.2018 02:00 - 24.11.2018 02:30 (CET),2841,0,0,12450,1427,0,0,0,0,0,307,0,0,5815,28,0,0,0,1532,1701
BZN|GB,24.11.2018 02:30 - 24.11.2018 03:00 (CET),2843,0,0,12110,1348,0,0,0,0,0,304,0,0,5813,28,0,0,0,1502,1670
BZN|GB,24.11.2018 03:00 - 24.11.2018 03:30 (CET),2844,0,0,12522,1009,0,0,0,0,0,302,0,0,5807,28,0,0,0,1550,1669
BZN|GB,24.11.2018 03:30 - 24.11.2018 04:00 (CET),2838,0,0,12500,858,0,0,0,0,0,302,0,0,5808,28,0,0,0,1584,1711
BZN|GB,24.11.2018 04:00 - 24.11.2018 04:30 (CET),2844,0,0,11870,833,0,0,0,0,0,301,0,0,5866,28,0,0,0,1686,1799
BZN|GB,24.11.2018 04:30 - 24.11.2018 05:00 (CET),2842,0,0,11386,668,0,0,0,0,0,301,0,0,5959,28,0,0,0,1810,1769
BZN|GB,24.11.2018 05:00 - 24.11.2018 05:30 (CET),2844,0,0,10545,671,0,0,0,0,0,301,0,0,5989,28,0,0,0,2028,1782
BZN|GB,24.11.2018 05:30 - 24.11.2018 06:00 (CET),2832,0,0,9913,658,0,0,0,0,0,300,0,0,6039,28,0,0,0,2135,1796
BZN|GB,24.11.2018 06:00 - 24.11.2018 06:30 (CET),2826,0,0,9797,660,0,0,0,0,0,334,0,0,6077,28,0,0,0,2167,1926
BZN|GB,24.11.2018 06:30 - 24.11.2018 07:00 (CET),2836,0,0,9883,681,0,0,0,0,0,333,0,0,6122,28,0,0,0,2123,1846
BZN|GB,24.11.2018 07:00 - 24.11.2018 07:30 (CET),2835,0,0,11282,686,0,0,0,0,0,374,0,0,6167,29,0,0,0,2293,1898
BZN|GB,24.11.2018 07:30 - 24.11.2018 08:00 (CET),2825,0,0,12717,758,0,0,0,0,0,373,0,0,6217,28,0,0,0,2438,1883
BZN|GB,24.11.2018 08:00 - 24.11.2018 08:30 (CET),2840,0,0,14094,1338,0,0,0,0,0,412,0,0,6229,29,0,0,0,2474,1916
BZN|GB,24.11.2018 08:30 - 24.11.2018 09:00 (CET),2789,0,0,15493,1874,0,0,0,0,151,447,0,0,6233,28,0,0,0,89,992
BZN|GB,24.11.2018 09:00 - 24.11.2018 09:30 (CET),2841,0,0,15913,2446,0,0,0,0,182,481,0,0,6233,28,0,18,0,2492,1904
BZN|GB,24.11.2018 09:30 - 24.11.2018 10:00 (CET),2844,0,0,16978,3336,0,0,0,0,197,493,0,0,6235,28,0,90,0,2440,1877
BZN|GB,24.11.2018 10:00 - 24.11.2018 10:30 (CET),2808,0,0,16911,4209,0,0,0,0,363,498,0,0,6231,28,0,191,0,2353,1881
BZN|GB,24.11.2018 10:30 - 24.11.2018 11:00 (CET),2844,0,0,17317,4385,0,0,0,0,328,498,0,0,6234,28,0,334,0,2162,1870
BZN|GB,24.11.2018 11:00 - 24.11.2018 11:30 (CET),2839,0,0,17366,4633,0,0,0,0,218,396,0,0,6239,30,0,490,0,2044,1831
BZN|GB,24.11.2018 11:30 - 24.11.2018 12:00 (CET),2838,0,0,17493,4690,0,0,0,0,458,394,0,0,6232,30,0,627,0,1779,1822
BZN|GB,24.11.2018 12:00 - 24.11.2018 12:30 (CET),2834,0,0,17513,4740,0,0,0,0,481,393,0,0,6234,30,0,709,0,1505,1712
BZN|GB,24.11.2018 12:30 - 24.11.2018 13:00 (CET),2837,0,0,17531,4710,0,0,0,0,278,380,0,0,6232,30,0,906,0,1514,1780
BZN|GB,24.11.2018 13:00 - 24.11.2018 13:30 (CET),2834,0,0,17568,4744,0,0,0,0,163,398,0,0,6234,30,0,930,0,1435,1702
BZN|GB,24.11.2018 13:30 - 24.11.2018 14:00 (CET),2839,0,0,17523,4824,0,0,0,0,227,375,0,0,6235,30,0,857,0,1337,1659
BZN|GB,24.11.2018 14:00 - 24.11.2018 14:30 (CET),2835,0,0,17579,4813,0,0,0,0,152,343,0,0,6259,30,0,705,0,1285,1681
BZN|GB,24.11.2018 14:30 - 24.11.2018 15:00 (CET),2842,0,0,17893,4765,0,0,0,0,157,343,0,0,6273,30,0,611,0,1197,1616
BZN|GB,24.11.2018 15:00 - 24.11.2018 15:30 (CET),2843,0,0,17702,5135,0,0,0,0,231,344,0,0,6299,30,0,441,0,1092,1590
BZN|GB,24.11.2018 15:30 - 24.11.2018 16:00 (CET),2829,0,0,17898,5204,0,0,0,0,151,375,0,0,6328,30,0,231,0,1044,1675
BZN|GB,24.11.2018 16:00 - 24.11.2018 16:30 (CET),2845,0,0,18624,5166,0,0,0,0,180,424,0,0,6326,30,0,84,0,1026,1787
BZN|GB,24.11.2018 16:30 - 24.11.2018 17:00 (CET),2820,0,0,19214,5502,0,0,0,0,304,448,0,0,6343,30,0,6,0,1063,1818
BZN|GB,24.11.2018 17:00 - 24.11.2018 17:30 (CET),2807,0,0,19633,5277,0,0,0,0,301,626,0,0,6362,30,0,4,0,1056,1795
BZN|GB,24.11.2018 17:30 - 24.11.2018 18:00 (CET),2804,0,0,20170,5684,0,0,0,0,688,754,0,0,6374,31,0,1,0,1030,1826
BZN|GB,24.11.2018 18:00 - 24.11.2018 18:30 (CET),2835,0,0,20676,5702,0,0,0,0,914,770,0,0,6442,33,0,0,0,984,1764
BZN|GB,24.11.2018 18:30 - 24.11.2018 19:00 (CET),2843,0,0,20452,5738,0,0,0,0,1152,668,0,0,6482,32,0,0,0,992,1847
BZN|GB,24.11.2018 19:00 - 24.11.2018 19:30 (CET),2842,0,0,20419,5739,0,0,0,0,663,667,0,0,6495,30,0,0,0,1031,1832
BZN|GB,24.11.2018 19:30 - 24.11.2018 20:00 (CET),2840,0,0,20241,5326,0,0,0,0,449,649,0,0,6514,30,0,0,0,1140,1891
BZN|GB,24.11.2018 20:00 - 24.11.2018 20:30 (CET),2838,0,0,19900,4892,0,0,0,0,337,603,0,0,6575,29,0,0,0,1208,1820
BZN|GB,24.11.2018 20:30 - 24.11.2018 21:00 (CET),2845,0,0,19273,4490,0,0,0,0,165,596,0,0,6591,27,0,0,0,1207,1783
BZN|GB,24.11.2018 21:00 - 24.11.2018 21:30 (CET),2841,0,0,18534,4039,0,0,0,0,175,433,0,0,6585,27,0,0,0,1080,1819
BZN|GB,24.11.2018 21:30 - 24.11.2018 22:00 (CET),2842,0,0,17513,3670,0,0,0,0,427,396,0,0,6586,27,0,0,0,960,1841
BZN|GB,24.11.2018 22:00 - 24.11.2018 22:30 (CET),2843,0,0,17185,2724,0,0,0,0,169,352,0,0,6581,27,0,0,0,1037,1813
BZN|GB,24.11.2018 22:30 - 24.11.2018 23:00 (CET),2841,0,0,16150,2114,0,0,0,0,365,347,0,0,6585,27,0,0,0,1087,1808
BZN|GB,24.11.2018 23:00 - 24.11.2018 23:30 (CET),2843,0,0,15117,2018,0,0,0,0,192,349,0,0,6593,27,0,0,0,1107,1818
BZN|GB,24.11.2018 23:30 - 25.11.2018 00:00 (CET),2843,0,0,13771,1860,0,0,0,0,294,341,0,0,6588,27,0,0,0,1113,1746
BZN|GB,25.11.2018 00:00 - 25.11.2018 00:30 (CET),2845,0,0,12807,1831,0,0,0,0,216,317,0,0,6585,27,0,0,0,1007,1733
BZN|GB,25.11.2018 00:30 - 25.11.2018 01:00 (CET),2847,0,0,11594,1769,0,0,0,0,138,312,0,0,6585,27,0,0,0,1027,1740
BZN|GB,25.11.2018 01:00 - 25.11.2018 01:30 (CET),2845,0,0,11237,1338,0,0,0,0,61,310,0,0,6581,27,0,0,0,988,1760
BZN|GB,25.11.2018 01:30 - 25.11.2018 02:00 (CET),2845,0,0,11557,1266,0,0,0,0,0,301,0,0,6591,27,0,0,0,931,775
BZN|GB,25.11.2018 02:00 - 25.11.2018 02:30 (CET),2859,0,0,11243,1319,0,0,0,0,0,302,0,0,6603,27,0,0,0,1047,1679
BZN|GB,25.11.2018 02:30 - 25.11.2018 03:00 (CET),2850,0,0,11079,869,0,0,0,0,0,301,0,0,6608,27,0,0,0,74,925
BZN|GB,25.11.2018 03:00 - 25.11.2018 03:30 (CET),2836,0,0,10881,851,0,0,0,0,0,301,0,0,6610,27,0,0,0,1177,1754
BZN|GB,25.11.2018 03:30 - 25.11.2018 04:00 (CET),2847,0,0,10779,856,0,0,0,0,0,301,0,0,6604,27,0,0,0,1209,1784
BZN|GB,25.11.2018 04:00 - 25.11.2018 04:30 (CET),2839,0,0,10381,600,0,0,0,0,0,300,0,0,6603,27,0,0,0,1253,1878
BZN|GB,25.11.2018 04:30 - 25.11.2018 05:00 (CET),2838,0,0,10129,600,0,0,0,0,0,301,0,0,6611,27,0,0,0,1388,1976
BZN|GB,25.11.2018 05:00 - 25.11.2018 05:30 (CET),2833,0,0,9702,600,0,0,0,0,0,318,0,0,6610,27,0,0,0,1433,2011
BZN|GB,25.11.2018 05:30 - 25.11.2018 06:00 (CET),2818,0,0,9499,600,0,0,0,0,0,320,0,0,6615,27,0,0,0,1541,2020
BZN|GB,25.11.2018 06:00 - 25.11.2018 06:30 (CET),2849,0,0,9007,600,0,0,0,0,0,333,0,0,6594,27,0,0,0,1510,2151
BZN|GB,25.11.2018 06:30 - 25.11.2018 07:00 (CET),2820,0,0,9319,600,0,0,0,0,0,334,0,0,6626,27,0,0,0,1424,2205
